state,statecode,statenum,sector,secnum,welfare_effect,emp_effect,emp_effect_tot,emp_regcontri_manuf,emp_regcontri_nonmanuf,emp_effect_sec,emp_regcontri,emp_seccontri,emp_regcontri_manuf_scale,emp_regcontri_nonmanuf_scale,emp_regcontri_scale,welfare_effect_indicator,emp_effect_indicator
Delaware,DE,8,"Plastics, Rubber",7,.17602,-.0016845,.00023026991,-.063807167,.41074264,-.023946352,.070344746,.004667704,1,1,1,1,0
Delaware,DE,8,Nonmetallic,8,.076866001,-.0012307001,.00023026991,-.063807167,.41074264,-.0084945727,.14488074,.0034102364,1,1,1,1,0
Delaware,DE,8,Metal,9,.16779,-.0016754001,.00023026991,-.063807167,.41074264,-.039620578,.042286105,.004642488,1,1,1,1,0
Delaware,DE,8,Machinery,10,.20737,-.0037175999,.00023026991,-.063807167,.41074264,-.038382474,.096856706,.010301369,1,1,1,1,0
Delaware,DE,8,"Computer, Elect.",11,.023666,-.013106001,.00023026991,-.063807167,.41074264,-.083799809,.15639654,.036316372,1,1,1,1,0
Delaware,DE,8,Transport Mfg.,12,.18647,-.0013521999,.00023026991,-.063807167,.41074264,-.028143838,.048046041,.0037469096,1,1,1,1,0
Delaware,DE,8,Furniture Mfg.,13,.16985001,-.0057120002,.00023026991,-.063807167,.41074264,-.047512107,.12022199,.015827799,1,1,1,1,0
Delaware,DE,8,Wholesale and Retail,14,.20370001,.013987999,.0014823,-.063807167,.41074264,.02933852,.47677931,.038760494,1,1,1,1,1
Delaware,DE,8,Construction,15,.21258,.013485,.0014823,-.063807167,.41074264,.032239377,.41827729,.037366688,1,1,1,1,1
Delaware,DE,8,"Transport Serv.,",16,.22297999,.021245001,.0014823,-.063807167,.41074264,.034763623,.61112732,.058869511,1,1,2,1,1
Delaware,DE,8,Information,17,.19562,.0031534,.0014823,-.063807167,.41074264,.011918599,.26457807,.0087380139,1,1,1,1,1
Delaware,DE,8,Finance,18,.19998001,-.0093908999,.0014823,-.063807167,.41074264,.0097977379,-.95847636,-.026022015,1,1,1,1,0
Delaware,DE,8,Real Estate,19,.22728001,.0033215,.0014823,-.063807167,.41074264,.017246898,.19258536,.0092038168,1,1,1,1,1
Delaware,DE,8,Education,20,.21735001,.012673999,.0014823,-.063807167,.41074264,.035525277,.35676003,.035119422,1,1,1,1,1
Delaware,DE,8,Healthcare,21,.22543,.042063002,.0014823,-.063807167,.41074264,.077494033,.54279017,.11655581,1,1,2,1,1
Delaware,DE,8,Hospitality,22,.20905,.0081470003,.0014823,-.063807167,.41074264,.026819488,.30377164,.02257519,1,1,1,1,1
Delaware,DE,8,"Entert., Prof.",23,.21201999,.039544001,.0014823,-.063807167,.41074264,.085739359,.46121174,.1095757,1,1,1,1,1
Florida,FL,9,All industries,0,.18469,1.5434608,.015434609,-1.6466057,6.9071927,,,,1,5,6,1,1
Florida,FL,9,Non-employment,1,.16887,,,-1.6466057,6.9071927,,,,1,5,6,1,1
Florida,FL,9,"Food, Bev., Tob.",2,.1913,-.0096504996,.0059423377,-1.6466057,6.9071927,-.0064767739,1.4900165,.026741274,1,5,2,1,0
Florida,FL,9,Textiles,3,.17459001,-.055927999,.0059423377,-1.6466057,6.9071927,-.043283883,1.2921206,.15497497,1,5,2,1,0
Florida,FL,9,"Wood, Paper",4,.16506,-.057168003,.0059423377,-1.6466057,6.9071927,-.020166513,2.8347986,.15841098,1,5,3,1,0
Florida,FL,9,"Petroleum, Coal",5,.069968,-.0038056001,.0059423377,-1.6466057,6.9071927,-.0024654288,1.5435855,.010545215,1,5,3,1,0
Florida,FL,9,Chemicals,6,.15758,-.027925,.0059423377,-1.6466057,6.9071927,-.018591736,1.5020115,.07737942,1,5,3,1,0
Florida,FL,9,"Plastics, Rubber",7,.15024,-.019195002,.0059423377,-1.6466057,6.9071927,-.023946352,.80158353,.053188831,1,5,2,1,0
Florida,FL,9,Nonmetallic,8,.17452,-.088950001,.0059423377,-1.6466057,6.9071927,-.0084945727,10.471393,.24647805,1,5,6,1,0
Florida,FL,9,Metal,9,.15358999,-.10962,.0059423377,-1.6466057,6.9071927,-.039620578,2.7667439,.30375403,1,5,3,1,0
Florida,FL,9,Machinery,10,.16279,-.051555004,.0059423377,-1.6466057,6.9071927,-.038382474,1.3431913,.14285752,1,5,2,1,0
Florida,FL,9,"Computer, Elect.",11,.1117,-.18494999,.0059423377,-1.6466057,6.9071927,-.083799809,2.2070456,.51249146,1,5,3,1,0
Florida,FL,9,Transport Mfg.,12,.17261,-.14104,.0059423377,-1.6466057,6.9071927,-.028143838,5.0113993,.39081803,1,5,5,1,0
Florida,FL,9,Furniture Mfg.,13,.1611,-.19944,.0059423377,-1.6466057,6.9071927,-.047512107,4.1976671,.55264288,1,5,4,1,0
Florida,FL,9,Wholesale and Retail,14,.18569,.21947999,.024926879,-1.6466057,6.9071927,.02933852,7.4809499,.6081751,1,5,5,1,1
Florida,FL,9,Construction,15,.19386999,.26148999,.024926879,-1.6466057,6.9071927,.032239377,8.1108875,.72458398,1,5,5,1,1
Florida,FL,9,"Transport Serv.,",16,.19275001,.16513,.024926879,-1.6466057,6.9071927,.034763623,4.7500801,.45757222,1,5,4,1,1
Florida,FL,9,Information,17,.18854,.052471001,.024926879,-1.6466057,6.9071927,.011918599,4.4024467,.14539619,1,5,4,1,1
Florida,FL,9,Finance,18,.19092999,.038709,.024926879,-1.6466057,6.9071927,.0097977379,3.95081,.10726193,1,5,4,1,1
Florida,FL,9,Real Estate,19,.19089,.043458,.024926879,-1.6466057,6.9071927,.017246898,2.5197575,.12042133,1,5,3,1,1
Florida,FL,9,Education,20,.20433,.2913,.024926879,-1.6466057,6.9071927,.035525277,8.1997957,.80718702,1,5,5,1,1
Florida,FL,9,Healthcare,21,.21089,.56164998,.024926879,-1.6466057,6.9071927,.077494033,7.2476544,1.5563219,1,5,5,1,1
Florida,FL,9,Hospitality,22,.19559,.22404,.024926879,-1.6466057,6.9071927,.026819488,8.3536272,.62081081,1,5,5,1,1
Florida,FL,9,"Entert., Prof.",23,.19476999,.63496,.024926879,-1.6466057,6.9071927,.085739359,7.4057002,1.7594626,1,5,5,1,1
Georgia,GA,10,All industries,0,.17447001,.39034739,.003903474,1.4641632,3.627459,,,,2,4,6,1,1
Georgia,GA,10,Non-employment,1,.15837,,,1.4641632,3.627459,,,,2,4,6,1,1
Georgia,GA,10,"Food, Bev., Tob.",2,.16999,-.026188999,-.0052839317,1.4641632,3.627459,-.0064767739,4.0435257,.072569013,2,4,4,1,0
Georgia,GA,10,Textiles,3,.13882001,-.047467001,-.0052839317,1.4641632,3.627459,-.043283883,1.0966437,.13152978,2,4,2,1,0
Georgia,GA,10,"Wood, Paper",4,.15563001,-.2146,-.0052839317,1.4641632,3.627459,-.020166513,10.641404,.5946508,2,4,6,1,0
Georgia,GA,10,"Petroleum, Coal",5,.056325,.00013943001,-.0052839317,1.4641632,3.627459,-.0024654288,-.05655406,-.00038635678,2,4,1,1,1
Georgia,GA,10,Chemicals,6,.097611003,-.064972006,-.0052839317,1.4641632,3.627459,-.018591736,3.4946716,.18003568,2,4,4,1,0
Georgia,GA,10,"Plastics, Rubber",7,.0088159004,-.053477999,-.0052839317,1.4641632,3.627459,-.023946352,2.2332418,.14818609,2,4,3,1,0
Georgia,GA,10,Nonmetallic,8,.16878,-.045897,-.0052839317,1.4641632,3.627459,-.0084945727,5.4030972,.12717934,2,4,5,1,0
Georgia,GA,10,Metal,9,.15623,-.010687999,-.0052839317,1.4641632,3.627459,-.039620578,.26975879,.029616158,2,4,1,1,0
Georgia,GA,10,Machinery,10,.1237,-.19664001,-.0052839317,1.4641632,3.627459,-.038382474,5.1231718,.54488415,2,4,5,1,0
Georgia,GA,10,"Computer, Elect.",11,.081193998,-.12056,-.0052839317,1.4641632,3.627459,-.083799809,1.4386667,.33406851,2,4,2,1,0
Georgia,GA,10,Transport Mfg.,12,.16983999,-.034669001,-.0052839317,1.4641632,3.627459,-.028143838,1.2318505,.096066862,2,4,2,1,0
Georgia,GA,10,Furniture Mfg.,13,.16381,-.10371999,-.0052839317,1.4641632,3.627459,-.047512107,2.1830225,.28740531,2,4,3,1,0
Georgia,GA,10,Wholesale and Retail,14,.17741001,.11419,.01309088,1.4641632,3.627459,.02933852,3.8921525,.31641841,2,4,4,1,1
Georgia,GA,10,Construction,15,.18488,.12595001,.01309088,1.4641632,3.627459,.032239377,3.9067132,.34900519,2,4,4,1,1
Georgia,GA,10,"Transport Serv.,",16,.18870001,.10647,.01309088,1.4641632,3.627459,.034763623,3.0626841,.29502642,2,4,4,1,1
Georgia,GA,10,Information,17,.17881,.068400003,.01309088,1.4641632,3.627459,.011918599,5.7389297,.18953517,2,4,5,1,1
Georgia,GA,10,Finance,18,.19054,.025387999,.01309088,1.4641632,3.627459,.0097977379,2.5912101,.070349686,2,4,3,1,1
Georgia,GA,10,Real Estate,19,.20168,.11744,.01309088,1.4641632,3.627459,.017246898,6.80934,.3254241,2,4,5,1,1
Georgia,GA,10,Education,20,.20155001,.13014001,.01309088,1.4641632,3.627459,.035525277,3.6633072,.36061558,2,4,4,1,1
Georgia,GA,10,Healthcare,21,.20732,.25422999,.01309088,1.4641632,3.627459,.077494033,3.2806396,.7044667,2,4,4,1,1
Georgia,GA,10,Hospitality,22,.19248,.11562999,.01309088,1.4641632,3.627459,.026819488,4.3114171,.32040861,2,4,4,1,1
Georgia,GA,10,"Entert., Prof.",23,.18780001,.25125,.01309088,1.4641632,3.627459,.085739359,2.9303927,.69620919,2,4,3,1,1
Hawaii,HI,11,All industries,0,.1899,.093546979,.00093546981,-.077765584,.44066814,,,,1,1,6,1,1
Hawaii,HI,11,Non-employment,1,.17663001,,,-.077765584,.44066814,,,,1,1,6,1,1
Hawaii,HI,11,"Food, Bev., Tob.",2,.19746,-.0010007999,.00028064361,-.077765584,.44066814,-.0064767739,.15452138,.0027731897,1,1,1,1,0
Hawaii,HI,11,Textiles,3,-.22401001,-.022096001,.00028064361,-.077765584,.44066814,-.043283883,.51049024,.061227418,1,1,2,0,0
Hawaii,HI,11,"Wood, Paper",4,.18979,-.000097322001,.00028064361,-.077765584,.44066814,-.020166513,.0048259213,.00026967665,1,1,1,1,0
Hawaii,HI,11,"Petroleum, Coal",5,-.39985999,-.00010824,.00028064361,-.077765584,.44066814,-.0024654288,.043903112,.00029993011,1,1,1,0,0
Hawaii,HI,11,Chemicals,6,.076425001,-.00030501001,.00028064361,-.077765584,.44066814,-.018591736,.016405677,.00084517448,1,1,1,1,0
Hawaii,HI,11,"Plastics, Rubber",7,.025303001,-.000018839,.00028064361,-.077765584,.44066814,-.023946352,.00078671693,.000052202362,1,1,1,1,0
Hawaii,HI,11,Nonmetallic,8,.18412,-.00092925003,.00028064361,-.077765584,.44066814,-.0084945727,.10939338,.0025749267,1,1,1,1,0
Hawaii,HI,11,Metal,9,.15694,-.0012778001,.00028064361,-.077765584,.44066814,-.039620578,.032250918,.0035407494,1,1,1,1,0
Hawaii,HI,11,Machinery,10,.12059,-1.8163000e-06,.00028064361,-.077765584,.44066814,-.038382474,.000047321075,5.0329181e-06,1,1,1,1,0
Hawaii,HI,11,"Computer, Elect.",11,-.083283998,-.0012643001,.00028064361,-.077765584,.44066814,-.083799809,.015087147,.0035033412,1,1,1,0,0
Hawaii,HI,11,Transport Mfg.,12,.18855999,-.00061923999,.00028064361,-.077765584,.44066814,-.028143838,.022002684,.0017158972,1,1,1,1,0
Hawaii,HI,11,Furniture Mfg.,13,.1436,-.037764002,.00028064361,-.077765584,.44066814,-.047512107,.79482901,.10464302,1,1,2,1,0
Hawaii,HI,11,Wholesale and Retail,14,.18099999,.0059390999,.001590296,-.077765584,.44066814,.02933852,.20243353,.016457139,1,1,1,1,1
Hawaii,HI,11,Construction,15,.19485,.013015,.001590296,-.077765584,.44066814,.032239377,.40369886,.03606433,1,1,1,1,1
Hawaii,HI,11,"Transport Serv.,",16,.20057,.016553,.001590296,-.077765584,.44066814,.034763623,.47615865,.045868061,1,1,1,1,1
Hawaii,HI,11,Information,17,.20254,.0041156998,.001590296,-.077765584,.44066814,.011918599,.34531739,.011404529,1,1,1,1,1
Hawaii,HI,11,Finance,18,.20073,.0034392001,.001590296,-.077765584,.44066814,.0097977379,.3510198,.0095299613,1,1,1,1,1
Hawaii,HI,11,Real Estate,19,.1956,.0048155999,.001590296,-.077765584,.44066814,.017246898,.27921543,.01334394,1,1,1,1,1
Hawaii,HI,11,Education,20,.20821001,.027936002,.001590296,-.077765584,.44066814,.035525277,.78636968,.077410154,1,1,2,1,1
Hawaii,HI,11,Healthcare,21,.21043,.024560001,.001590296,-.077765584,.44066814,.077494033,.31692764,.068055317,1,1,1,1,1
Hawaii,HI,11,Hospitality,22,.20339,.031493999,.001590296,-.077765584,.44066814,.026819488,1.1742953,.087269306,1,1,2,1,1
Hawaii,HI,11,"Entert., Prof.",23,.20072,.027162001,.001590296,-.077765584,.44066814,.085739359,.31679732,.075265408,1,1,1,1,1
Idaho,ID,12,All industries,0,.19287001,.19531395,.0019531394,-.34596062,.73646104,,,,1,2,6,1,1
Idaho,ID,12,Non-employment,1,.18434,,,-.34596062,.73646104,,,,1,2,6,1,1
Idaho,ID,12,"Food, Bev., Tob.",2,.19013,-.0073255002,.0012485167,-.34596062,.73646104,-.0064767739,1.1310415,.020298764,1,2,2,1,0
Idaho,ID,12,Textiles,3,.20570999,-.001243,.0012485167,-.34596062,.73646104,-.043283883,.028717387,.0034443196,1,2,1,1,0
Idaho,ID,12,"Wood, Paper",4,.17673001,-.010474,.0012485167,-.34596062,.73646104,-.020166513,.51937586,.02902317,1,2,2,1,0
Idaho,ID,12,"Petroleum, Coal",5,.041887,.000025632,.0012485167,-.34596062,.73646104,-.0024654288,-.010396568,-.000071025577,1,2,1,1,1
Idaho,ID,12,Chemicals,6,.11529,-.0039557,.0012485167,-.34596062,.73646104,-.018591736,.21276657,.010961138,1,2,1,1,0
Idaho,ID,12,"Plastics, Rubber",7,-.026767001,-.0030022,.0012485167,-.34596062,.73646104,-.023946352,.12537192,.0083190147,1,2,1,0,0
Idaho,ID,12,Nonmetallic,8,.18883,-.00068340002,.0012485167,-.34596062,.73646104,-.0084945727,.080451369,.001893683,1,2,1,1,0
Idaho,ID,12,Metal,9,.15693,-.0078839995,.0012485167,-.34596062,.73646104,-.039620578,.19898748,.021846348,1,2,1,1,0
Idaho,ID,12,Machinery,10,.13237,-.0074533005,.0012485167,-.34596062,.73646104,-.038382474,.19418499,.020652894,1,2,1,1,0
Idaho,ID,12,"Computer, Elect.",11,.11839,-.019618999,.0012485167,-.34596062,.73646104,-.083799809,.23411748,.054363716,1,2,1,1,0
Idaho,ID,12,Transport Mfg.,12,.17869,-.0018969,.0012485167,-.34596062,.73646104,-.028143838,.067400187,.0052562584,1,2,1,1,0
Idaho,ID,12,Furniture Mfg.,13,.17736,-.0069509,.0012485167,-.34596062,.73646104,-.047512107,.14629744,.019260755,1,2,1,1,0
Idaho,ID,12,Wholesale and Retail,14,.19621,.046437003,.002657762,-.34596062,.73646104,.02933852,1.5827998,.1286761,1,2,3,1,1
Idaho,ID,12,Construction,15,.19448,.030855,.002657762,-.34596062,.73646104,.032239377,.95705938,.085498646,1,2,2,1,1
Idaho,ID,12,"Transport Serv.,",16,.19933,.020823,.002657762,-.34596062,.73646104,.034763623,.59898823,.057700157,1,2,2,1,1
Idaho,ID,12,Information,17,.20171,.0035871998,.002657762,-.34596062,.73646104,.011918599,.30097497,.0099400654,1,2,1,1,1
Idaho,ID,12,Finance,18,.20964999,.012955,.002657762,-.34596062,.73646104,.0097977379,1.3222439,.035898071,1,2,2,1,1
Idaho,ID,12,Real Estate,19,.20479,.0039769998,.002657762,-.34596062,.73646104,.017246898,.23059218,.011020195,1,2,1,1,1
Idaho,ID,12,Education,20,.20917,.028136,.002657762,-.34596062,.73646104,.035525277,.79199946,.077964343,1,2,2,1,1
Idaho,ID,12,Healthcare,21,.21875,.039785001,.002657762,-.34596062,.73646104,.077494033,.51339436,.11024351,1,2,2,1,1
Idaho,ID,12,Hospitality,22,.20829999,.0165,.002657762,-.34596062,.73646104,.026819488,.6152243,.045721203,1,2,2,1,1
Idaho,ID,12,"Entert., Prof.",23,.20525999,.062720999,.002657762,-.34596062,.73646104,.085739359,.73153102,.17379875,1,2,2,1,1
Illinois,IL,13,All industries,0,.15829,-.70860803,-.0070860805,7.2249656,3.297909,,,,5,4,6,1,0
Illinois,IL,13,Non-employment,1,.14733,,,7.2249656,3.297909,,,,5,4,6,1,1
Illinois,IL,13,"Food, Bev., Tob.",2,.163,-.033328,-.02607375,7.2249656,3.297909,-.0064767739,5.145772,.09235099,5,4,5,1,0
Illinois,IL,13,Textiles,3,.12638,-.37630001,-.02607375,7.2249656,3.297909,-.043283883,8.6937675,1.0427171,5,4,5,1,0
Illinois,IL,13,"Wood, Paper",4,.14749999,-.091626003,-.02607375,7.2249656,3.297909,-.020166513,4.5434732,.2538932,5,4,4,1,0
Illinois,IL,13,"Petroleum, Coal",5,.056453999,.00017997001,-.02607375,7.2249656,3.297909,-.0024654288,-.072997451,-.00049869204,5,4,1,1,1
Illinois,IL,13,Chemicals,6,.1349,-.072507001,-.02607375,7.2249656,3.297909,-.018591736,3.8999588,.20091493,5,4,4,1,0
Illinois,IL,13,"Plastics, Rubber",7,.10516,-.18013,-.02607375,7.2249656,3.297909,-.023946352,7.5222316,.49913538,5,4,5,1,0
Illinois,IL,13,Nonmetallic,8,.14059,-.020097001,-.02607375,7.2249656,3.297909,-.0084945727,2.3658638,.055688247,5,4,3,1,0
Illinois,IL,13,Metal,9,.13065,-.15733001,-.02607375,7.2249656,3.297909,-.039620578,3.9709165,.43595719,5,4,4,1,0
Illinois,IL,13,Machinery,10,.12931,-.19622001,-.02607375,7.2249656,3.297909,-.038382474,5.1122293,.5437203,5,4,5,1,0
Illinois,IL,13,"Computer, Elect.",11,.097694002,-.56281996,-.02607375,7.2249656,3.297909,-.083799809,6.7162442,1.559559,5,4,5,1,0
Illinois,IL,13,Transport Mfg.,12,.14757,-.020879,-.02607375,7.2249656,3.297909,-.028143838,.74186754,.057855148,5,4,2,1,0
Illinois,IL,13,Furniture Mfg.,13,.14049,-.18771,-.02607375,7.2249656,3.297909,-.047512107,3.9507825,.52013934,5,4,4,1,0
Illinois,IL,13,Wholesale and Retail,14,.16177,.060491003,.01190159,7.2249656,3.297909,.02933852,2.0618286,.16761947,5,4,3,1,1
Illinois,IL,13,Construction,15,.16255,.10469001,.01190159,7.2249656,3.297909,.032239377,3.2472713,.29009411,5,4,4,1,1
Illinois,IL,13,"Transport Serv.,",16,.16795,.13799,.01190159,7.2249656,3.297909,.034763623,3.9693792,.38236779,5,4,4,1,1
Illinois,IL,13,Information,17,.16565999,.028427001,.01190159,7.2249656,3.297909,.011918599,2.3850958,.078770705,5,4,3,1,1
Illinois,IL,13,Finance,18,.16796,.036454,.01190159,7.2249656,3.297909,.0097977379,3.7206547,.10101337,5,4,4,1,1
Illinois,IL,13,Real Estate,19,.17507,.059905998,.01190159,7.2249656,3.297909,.017246898,3.4734361,.16599843,5,4,4,1,1
Illinois,IL,13,Education,20,.17820001,.16764,.01190159,7.2249656,3.297909,.035525277,4.7188935,.4645274,5,4,4,1,1
Illinois,IL,13,Healthcare,21,.17930999,.29982001,.01190159,7.2249656,3.297909,.077494033,3.868943,.83079576,5,4,4,1,1
Illinois,IL,13,Hospitality,22,.16808,.059240997,.01190159,7.2249656,3.297909,.026819488,2.2088788,.16415574,5,4,3,1,1
Illinois,IL,13,"Entert., Prof.",23,.16872001,.23550001,.01190159,7.2249656,3.297909,.085739359,2.7466965,.65256625,5,4,3,1,1
Indiana,IN,14,All industries,0,.13784,-.9872458,-.0098724579,5.7921596,.32089791,,,,5,1,6,1,0
Indiana,IN,14,Non-employment,1,.12733001,,,5.7921596,.32089791,,,,5,1,6,1,1
Indiana,IN,14,"Food, Bev., Tob.",2,.14543,-.011326,-.020902982,5.7921596,.32089791,-.0064767739,1.7487102,.03138404,5,1,3,1,0
Indiana,IN,14,Textiles,3,-.18297,-.11935,-.020902982,5.7921596,.32089791,-.043283883,2.7573774,.33071563,5,1,3,0,0
Indiana,IN,14,"Wood, Paper",4,.1353,-.025514001,-.020902982,5.7921596,.32089791,-.020166513,1.2651668,.070698604,5,1,2,1,0
Indiana,IN,14,"Petroleum, Coal",5,.065080002,-.0010691,-.020902982,5.7921596,.32089791,-.0024654288,.43363655,.0029624472,5,1,1,1,0
Indiana,IN,14,Chemicals,6,.10935,-.0084002996,-.020902982,5.7921596,.32089791,-.018591736,.45182979,.023277003,5,1,1,1,0
Indiana,IN,14,"Plastics, Rubber",7,.12489,-.040399,-.020902982,5.7921596,.32089791,-.023946352,1.6870629,.11194454,5,1,3,1,0
Indiana,IN,14,Nonmetallic,8,.12338,-.026071999,-.020902982,5.7921596,.32089791,-.0084945727,3.0692539,.072244808,5,1,4,1,0
Indiana,IN,14,Metal,9,.088372,-.44490999,-.020902982,5.7921596,.32089791,-.039620578,11.229265,1.2328335,5,1,6,1,0
Indiana,IN,14,Machinery,10,.12092,-.082253002,-.020902982,5.7921596,.32089791,-.038382474,2.1429832,.22792085,5,1,3,1,0
Indiana,IN,14,"Computer, Elect.",11,.0605,-.031799,-.020902982,5.7921596,.32089791,-.083799809,.37946385,.088114165,5,1,1,1,0
Indiana,IN,14,Transport Mfg.,12,.11349,-.16982,-.020902982,5.7921596,.32089791,-.028143838,6.0340028,.47056663,5,1,5,1,0
Indiana,IN,14,Furniture Mfg.,13,.098298997,-.14214,-.020902982,5.7921596,.32089791,-.047512107,2.9916584,.39386609,5,1,3,1,0
Indiana,IN,14,Wholesale and Retail,14,.15229,.0052839001,.0011580657,5.7921596,.32089791,.02933852,.18010111,.014641591,5,1,1,1,1
Indiana,IN,14,Construction,15,.14281,-.0048199999,.0011580657,5.7921596,.32089791,.032239377,-.14950661,-.013356132,5,1,1,1,0
Indiana,IN,14,"Transport Serv.,",16,.1604,.022172,.0011580657,5.7921596,.32089791,.034763623,.63779318,.061438214,5,1,2,1,1
Indiana,IN,14,Information,17,.14692999,-.0047891,.0011580657,5.7921596,.32089791,.011918599,-.40181738,-.013270509,5,1,1,1,0
Indiana,IN,14,Finance,18,.15922999,-.0066319997,.0011580657,5.7921596,.32089791,.0097977379,-.67689091,-.018377151,5,1,1,1,0
Indiana,IN,14,Real Estate,19,.16212,.046278,.0011580657,5.7921596,.32089791,.017246898,2.6832652,.1282355,5,1,3,1,1
Indiana,IN,14,Education,20,.16303,.0007412,.0011580657,5.7921596,.32089791,.035525277,.020864017,.0020538517,5,1,1,1,1
Indiana,IN,14,Healthcare,21,.16329999,.062081002,.0011580657,5.7921596,.32089791,.077494033,.80110687,.17202534,5,1,2,1,1
Indiana,IN,14,Hospitality,22,.15632001,.00086747005,.0011580657,5.7921596,.32089791,.026819488,.032344766,.0024037438,5,1,1,1,1
Indiana,IN,14,"Entert., Prof.",23,.15096,-.0053758998,.0011580657,5.7921596,.32089791,.085739359,-.062700488,-.014896521,5,1,1,1,0
Iowa,IA,15,All industries,0,.17783999,-.076876618,-.00076876616,1.5676231,1.1415808,,,,3,2,6,1,0
Iowa,IA,15,Non-employment,1,.17523,,,1.5676231,1.1415808,,,,3,2,6,1,1
Iowa,IA,15,"Food, Bev., Tob.",2,.18557,-.014396001,-.0056573022,1.5676231,1.1415808,-.0064767739,2.2227116,.039890926,3,2,3,1,0
Iowa,IA,15,Textiles,3,-.76936001,-.044105999,-.0056573022,1.5676231,1.1415808,-.043283883,1.0189936,.12221653,3,2,2,0,0
Iowa,IA,15,"Wood, Paper",4,.16306999,-.063099995,-.0056573022,1.5676231,1.1415808,-.020166513,3.1289494,.17484839,3,2,4,1,0
Iowa,IA,15,"Petroleum, Coal",5,.10258,.000065129003,-.0056573022,1.5676231,1.1415808,-.0024654288,-.026416907,-.0001804707,3,2,1,1,1
Iowa,IA,15,Chemicals,6,.14088,-.013779,-.0056573022,1.5676231,1.1415808,-.018591736,.74113578,.038181238,3,2,2,1,0
Iowa,IA,15,"Plastics, Rubber",7,.069301002,-.079306997,-.0056573022,1.5676231,1.1415808,-.023946352,3.3118613,.21975754,3,2,4,1,0
Iowa,IA,15,Nonmetallic,8,.16060001,-.00066274003,-.0056573022,1.5676231,1.1415808,-.0084945727,.078019232,.0018364347,3,2,1,1,0
Iowa,IA,15,Metal,9,.066501997,-.045157,-.0056573022,1.5676231,1.1415808,-.039620578,1.1397361,.12512882,3,2,2,1,0
Iowa,IA,15,Machinery,10,.1201,-.064316005,-.0056573022,1.5676231,1.1415808,-.038382474,1.6756606,.1782179,3,2,3,1,0
Iowa,IA,15,"Computer, Elect.",11,-.056067001,-.087591,-.0056573022,1.5676231,1.1415808,-.083799809,1.045241,.24271229,3,2,2,0,0
Iowa,IA,15,Transport Mfg.,12,.16051,-.020409999,-.0056573022,1.5676231,1.1415808,-.028143838,.72520316,.056555558,3,2,2,1,0
Iowa,IA,15,Furniture Mfg.,13,.081735998,-.056094002,-.0056573022,1.5676231,1.1415808,-.047512107,1.1806254,.15543497,3,2,2,1,0
Iowa,IA,15,Wholesale and Retail,14,.19699,.081813,.0041197701,1.5676231,1.1415808,.02933852,2.7885864,.22670233,3,2,3,1,1
Iowa,IA,15,Construction,15,.18535,.030521998,.0041197701,1.5676231,1.1415808,.032239377,.94673043,.084575906,3,2,2,1,1
Iowa,IA,15,"Transport Serv.,",16,.21229,.034890998,.0041197701,1.5676231,1.1415808,.034763623,1.003664,.096682325,3,2,2,1,1
Iowa,IA,15,Information,17,.19585,.0060818,.0041197701,1.5676231,1.1415808,.011918599,.51027811,.016852558,3,2,2,1,1
Iowa,IA,15,Finance,18,.20166001,.0067781997,.0041197701,1.5676231,1.1415808,.0097977379,.69181275,.018782269,3,2,2,1,1
Iowa,IA,15,Real Estate,19,.21606,.028189002,.0041197701,1.5676231,1.1415808,.017246898,1.6344389,.078111209,3,2,3,1,1
Iowa,IA,15,Education,20,.21422,.043039002,.0041197701,1.5676231,1.1415808,.035525277,1.2115036,.11926029,3,2,2,1,1
Iowa,IA,15,Healthcare,21,.21486001,.097850002,.0041197701,1.5676231,1.1415808,.077494033,1.2626779,.27114058,3,2,2,1,1
Iowa,IA,15,Hospitality,22,.20103,.032766998,.0041197701,1.5676231,1.1415808,.026819488,1.2217607,.090796761,3,2,2,1,1
Iowa,IA,15,"Entert., Prof.",23,.19365001,.050045997,.0041197701,1.5676231,1.1415808,.085739359,.58369923,.13867655,3,2,2,1,1
Kansas,KS,16,All industries,0,.17161,-.18860434,-.0018860433,1.9558988,.91066653,,,,3,2,6,1,0
Kansas,KS,16,Non-employment,1,.16495,,,1.9558988,.91066653,,,,3,2,6,1,1
Kansas,KS,16,"Food, Bev., Tob.",2,.18457,-.011031,-.0070585269,1.9558988,.91066653,-.0064767739,1.7031628,.030566603,3,2,3,1,0
Kansas,KS,16,Textiles,3,-.44951001,-.052096996,-.0070585269,1.9558988,.91066653,-.043283883,1.2036119,.14435937,3,2,2,0,0
Kansas,KS,16,"Wood, Paper",4,.16223,-.028462,-.0070585269,1.9558988,.91066653,-.020166513,1.4113497,.078867435,3,2,2,1,0
Kansas,KS,16,"Petroleum, Coal",5,.083610997,-.00041235,-.0070585269,1.9558988,.91066653,-.0024654288,.16725285,.0011426107,3,2,1,1,0
Kansas,KS,16,Chemicals,6,.098094001,-.015315,-.0070585269,1.9558988,.91066653,-.018591736,.82375312,.042437453,3,2,2,1,0
Kansas,KS,16,"Plastics, Rubber",7,.036717001,-.044917002,-.0070585269,1.9558988,.91066653,-.023946352,1.8757346,.1244638,3,2,3,1,0
